Timestamp,Bilibili Load Time,baidu Load Time,Google Load Time,YouTube Load Time,GitHub Load Time
1689696834,0.4286379814147949,0.8847076892852783,1.170264482498169,1.6614782810211182,4.3344666957855225
1689696834,0.4064946174621582,0.898928165435791,1.202326774597168,1.3666281700134277,2.2112698554992676
1689696834,0.8947892189025879,1.217686414718628,1.1958165168762207,1.4145710468292236,2.3501131534576416
1689696834,0.9517185688018799,1.5039196014404297,1.5259571075439453,1.8192672729492188,2.1176819801330566
1689696834,0.41202330589294434,0.8233773708343506,1.1247403621673584,2.305863380432129,3.774393081665039
1689696834,0.4250180721282959,0.9279632568359375,1.4186041355133057,1.7339627742767334,2.2481343746185303
1689696834,0.4100029468536377,1.7171406745910645,1.747159481048584,1.8899610042572021,5.429393529891968
1689696834,0.40409374237060547,1.1333262920379639,1.3692638874053955,1.7802295684814453,2.208169460296631
1689696834,0.4380362033843994,0.8907837867736816,1.1833367347717285,1.2814598083496094,4.455030202865601
1689696834,0.42365097999572754,1.3774383068084717,1.8886497020721436,1.7439792156219482,2.452213764190674
1689696834,0.386974573135376,0.8540303707122803,1.0743203163146973,1.746680498123169,2.170675754547119
1689696834,0.433229923248291,1.0076866149902344,1.444892406463623,1.5414965152740479,2.5192723274230957
1689696834,1.1472437381744385,1.1387274265289307,1.679624080657959,1.804811716079712,2.7068166732788086
1689696834,0.3994607925415039,0.8780927658081055,1.6287109851837158,1.7027835845947266,2.0336477756500244
1689696834,0.4435586929321289,0.8816053867340088,1.2200634479522705,1.8099570274353027,2.2618777751922607
1689696834,0.47272396087646484,0.8464193344116211,1.12978196144104,1.1473052501678467,2.2276625633239746
1689696834,0.39409399032592773,1.0409374237060547,1.2151257991790771,1.2506816387176514,2.2655746936798096
1689696834,0.4260890483856201,0.9883949756622314,1.0199401378631592,1.109546422958374,2.185086488723755
1689696834,0.4116501808166504,0.9139635562896729,1.2053475379943848,1.6670875549316406,2.2635691165924072
1689696834,0.8543498516082764,1.283088207244873,1.3276448249816895,1.807222843170166,4.556093692779541
1689696834,0.43859195709228516,1.1235675811767578,1.3875529766082764,1.8321075439453125,22.87455439567566
